PartitionKey,RowKey,Timestamp,Name,Name@type,WebLink,WebLink@type,Description,Description@type,Inactive,Inactive@type,Icon,Icon@type,CreatedBy,CreatedBy@type
dcb89c10-67b8-48cc-8819-85de37e8af91,CC,2019-12-03T10:31:33.454Z,Communicate,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CEMASYS,2020-03-09T15:13:53.335Z,Cemasys,Edm.String,https://portal.cemasys.com/sv/hem-sverige/,Edm.String,,Edm.String,,,Page,Edm.String,0d2a7e56-1519-4225-b7e3-ee857fd014d2,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,CL,2019-12-03T10:31:33.454Z,Color Line,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CLOUDWAY,2020-04-21T10:27:44.258Z,Cloudway,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,COMPUTAS,2020-04-21T10:27:50.999Z,Computas,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CRAYON,2019-12-03T10:31:33.454Z,Crayon,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUBERA,2020-04-21T10:27:57.932Z,Cubera,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUSTA,2019-12-03T10:31:33.454Z,Customer A,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,CUSTB,2019-12-03T10:31:33.454Z,Customer B,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DDV,2019-12-03T10:31:33.454Z,DDV,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DFØ,2019-12-03T10:31:33.454Z,DFØ,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DGI,2019-12-03T10:31:33.455Z,DGI,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DIFI,2020-04-21T10:29:08.886Z,Difi,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNB,2020-04-21T10:28:09.807Z,DNB,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DNV,2019-12-03T10:31:33.455Z,Det Norske Veritas,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DRIKT,2019-12-03T10:31:33.455Z,Drammensregionen IKT,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,DSS,2019-12-03T10:31:33.455Z,Departementenes sikkerhets- og serviceorganisasjon,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ECCOL,2019-12-03T10:31:33.455Z,Eurocenter,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EIDSIVA,2020-04-21T10:28:26.154Z,Eidsiva,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EIKA,2020-04-21T10:28:45.006Z,Eika Gruppen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EITZEN,2019-12-03T10:31:33.455Z,Eitzen Chemical,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ELOPAK,2020-04-13T14:28:16.512Z,Elopak,Edm.String,,,,Edm.String,,,Page,Edm.String,2da05f36-663d-45bd-bf97-407b305b74bf,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,ELVERUM,2019-12-03T10:31:33.455Z,Elverum kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,EMU,2019-12-03T10:31:33.455Z,Ekspert Maskinutleie AS,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ENABLE,2019-12-03T10:31:33.455Z,Enable,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ERPT,2019-12-03T10:31:33.455Z,Earthport,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ESTATEC,2019-12-03T10:31:33.455Z,Estatec,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ETJ,2019-12-03T10:31:33.455Z,Forsvaret,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FARMEEN,2019-12-03T10:31:33.455Z,Frelsesarmeen,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FB,2019-12-03T10:31:33.455Z,Forsvarsbygg,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FF,2019-12-03T10:31:33.455Z,Formuesforvaltning,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FFK,2019-12-03T10:31:33.455Z,FFK,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FHI,2019-12-03T10:31:33.455Z,Folkehelseinstituttet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FIFY,2019-12-03T10:31:33.455Z,Finnmark Fylkeskommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FREMTIND,2020-04-06T14:01:02.635Z,Fremtind Forsikring,Edm.String,,,,Edm.String,,,Page,Edm.String,1847f009-b425-4e62-8286-f20e52fb7ef5,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,FRETEX,2020-04-21T10:31:27.058Z,Fretex,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,FS,2019-12-03T10:31:33.455Z,Firstservis,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GCE,2019-12-03T10:31:33.455Z,GCE Node,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GLITRE,2020-04-21T10:37:07.242Z,Glitre,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GNF,2019-12-03T10:31:33.455Z,Gyldendal Norsk Forlag,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GOOD,2019-12-03T10:31:33.455Z,Goodtech,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GP,2019-12-03T10:31:33.455Z,Glasspaper,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GPN,2019-12-03T10:31:33.455Z,Grønt Punkt Norge,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,GUNDERS,2020-03-22T17:24:46.806Z,Gundersen,Edm.String,,,,Edm.String,,,Page,Edm.String,2da05f36-663d-45bd-bf97-407b305b74bf,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,HAFSLUND,2019-12-03T10:31:33.455Z,Hafslund,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HAM,2019-12-03T10:31:33.455Z,Hammerfest Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HARSTAD,2019-12-03T10:31:33.455Z,Harstad kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HC,2019-12-03T10:31:33.455Z,Handicare,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HEDMARK,2019-12-03T10:31:33.455Z,Hedmark,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HEMIT,2020-04-21T10:31:50.036Z,Hemit,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HEX,2019-12-03T10:31:33.455Z,Hexagon Ragasco,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HII,2020-02-10T10:14:49.007Z,HI Industri,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HINN,2020-02-17T15:10:44.078Z,Høgskolen i Innlandet,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HIOA,2019-12-03T10:31:33.455Z,Høgskolen i Oslo og Akershus,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HNIKT,2019-12-03T10:31:33.455Z,Helse Nord IKT,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HOEGHL,2019-12-03T10:31:33.455Z,Høegh LNG,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HOLME,2020-01-14T08:02:34.453Z,Holmestrand kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HORN,2019-12-03T10:31:33.455Z,Hornindal kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HPV,2020-04-21T10:24:03.659Z,Høgskulen på Vestlandet,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HSH,2019-12-03T10:31:33.455Z,Holmestrand kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HT,2019-12-03T10:31:33.455Z,Høydeteknikk AS,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,HYDRO,2019-12-03T10:31:33.455Z,Norsk Hydro,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,IAM,2019-12-03T10:31:33.455Z,Employee Absence,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,IMDI,2020-04-21T04:41:14.654Z,Imdi,Edm.String,,,Integrerings- og mangefoldsdirektoratet,Edm.String,,,Page,Edm.String,2da05f36-663d-45bd-bf97-407b305b74bf,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,IN,2019-12-03T10:31:33.455Z,Innovasjon Norge,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,INFIMA,2019-12-03T10:31:33.455Z,Infima,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ITE,2019-12-03T10:31:33.455Z,ITE Østerhus,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,JBD,2019-12-03T10:31:33.455Z,Jernbanedirektoratet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KARM,2020-05-13T13:31:13.424Z,Karmøy kommune,Edm.String,,,,Edm.String,,,Crop,Edm.String,19ba4751-2172-4be0-bf24-54c8ee2ee1c4,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,KART,2019-12-03T10:31:33.591Z,Kartverket,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KH,2019-12-03T10:31:33.591Z,Kjedehuset,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KLP,2019-12-03T10:31:33.591Z,KLP,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KOG,2019-12-03T10:31:33.591Z,Kongsberg Gruppen ASA,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KRIKT,2019-12-03T10:31:33.591Z,KR-IKT,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KRK,2019-12-03T10:31:33.591Z,Kristiansand kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,KSAT,2020-05-20T09:33:59.509Z,Kongsberg satellite services,Edm.String,,,,Edm.String,,,InternetSharing,Edm.String,49c65b55-8526-495b-94f2-3c653e2c1fb4,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,KSVINGER,2019-12-03T10:31:33.591Z,Kongsvinger kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LEVANGER,2020-04-21T10:24:17.437Z,Levanger Kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LIER,2019-12-03T10:31:33.591Z,Lier kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LIK,2019-12-03T10:31:33.591Z,Lindås Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LILLESAND,2019-12-03T10:31:33.591Z,Lillesand Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LINDORFF,2020-04-21T10:24:41.120Z,Lindorff,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LMV,2019-12-03T10:31:33.591Z,Statens legemiddelverk,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LOKAL,2019-12-03T10:31:33.591Z,Longyearbyen lokalstyre,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LSKOG,2019-12-03T10:31:33.591Z,Lørenskog kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,LUNNER,2019-12-03T10:31:33.591Z,Lunner kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MAJEDIE,2019-12-03T10:31:33.591Z,Majedie Asset Management,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MALLING,2019-12-03T10:31:33.591Z,Malling & Co,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MARINT,2020-01-27T13:24:41.524Z,Marint miljø,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MG,2019-12-03T10:31:33.591Z,Møller,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MILIAR,2020-04-20T07:42:41.355Z,Miliarium,Edm.String,,,,Edm.String,,,Page,Edm.String,2da05f36-663d-45bd-bf97-407b305b74bf,Edm.String
dcb89c10-67b8-48cc-8819-85de37e8af91,MILLS,2019-12-03T10:31:33.591Z,Mills Agra,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MK,2019-12-03T10:31:33.591Z,Molde Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MOD,2019-12-03T10:31:33.591Z,Mat og drikke AS,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MOLDE,2020-04-21T10:24:51.523Z,Molde Kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MOSS,2020-02-24T14:12:29.305Z,Moss kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MRFYLKE,2019-12-03T10:31:33.591Z,MRFYLKE,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,MSFT,2019-12-03T10:31:33.591Z,Microsoft,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NAF,2019-12-03T10:31:33.591Z,Norges Automobil Forbund,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NAMSOS,2020-04-21T10:25:02.455Z,Namsos Kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NAS,2019-12-03T10:31:33.591Z,Norwegian,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NAV,2019-12-03T10:31:33.591Z,NAV,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NBREM,2019-12-03T10:31:33.591Z,Norges Bank Real Estate Mgmt.,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NC,2019-12-03T10:31:33.591Z,Norconsult,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NES,2019-12-03T10:31:33.591Z,Nesodden kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NFD,2019-12-03T10:31:33.591Z,Nærings- og fiskeridepratementet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NFK,2019-12-03T10:31:33.591Z,Nordre Follo kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NFR,2019-12-03T10:31:33.591Z,Forskningsrådet,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NGI,2019-12-03T10:31:33.591Z,Foreningen Norges Geotekniske Institutt,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NHO,2019-12-03T10:31:33.591Z,NHO - Næringslivets hovedorganisasjon,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NITTEDAL,2019-12-03T10:31:33.591Z,Nittedal kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NMBU,2020-01-27T13:18:26.819Z,Norges miljø- og biovitenskapelige universitet,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NORDREFOLLO,2020-04-21T10:25:27.128Z,Nordre Follo Kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NORF,2019-12-03T10:31:33.591Z,Nordfjord Nett,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NOROG,2020-04-21T10:54:34.013Z,Norsk olje og gass,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NORTERMINAL,2019-12-03T10:31:33.591Z,Norterminal,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NOX,2019-12-03T10:31:33.591Z,NOX,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NPB,2019-12-03T10:31:33.591Z,NP Bygg,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NPRO,2019-12-03T10:31:33.591Z,Norwegian Property,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NRK,2019-12-03T10:31:33.591Z,NRK,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NTNU,2019-12-03T10:31:33.591Z,NTNU,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NYEMOSS,2019-12-03T10:31:33.591Z,Nye Moss kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,NYKOM,2019-12-03T10:31:33.591Z,Ny kommune i Indre Sunnfjord,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OB,2019-12-03T10:31:33.592Z,Omsorgsbygg,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OEIKER,2020-01-13T07:13:48.899Z,Øvre Eiker kommune,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OFK,2019-12-03T10:31:33.592Z,Oppland Fylkeskommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,ORKLA,2020-04-21T10:25:38.900Z,Orkla,Edm.String,,,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OSLK,2019-12-03T10:31:33.592Z,Oslo Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OTK,2019-12-03T10:31:33.592Z,Østre-Toten Kommune,Edm.String,,Edm.String,,,,,,,,
dcb89c10-67b8-48cc-8819-85de37e8af91,OYEREN,2020-02-18T08:55:26.819Z,Øyeren IKT,Edm.String,https://oikt.no/,Edm.String,,,,,,,,
